t,base,turn,setL,setR,rpsL,rpsR,uFFL,uFFR,uPIDL,uPIDR,outL,outR
0.002,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.003,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.024,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.044,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.064,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.084,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.104,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.124,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.144,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.164,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.184,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.204,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.224,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.244,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.264,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.284,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.304,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.324,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.344,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.364,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.384,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.404,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.424,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.443,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.464,0.200,0.000,0.200,0.200,0.000,0.000,,,0.2860,0.2860
0.484,0.400,0.000,0.400,0.400,0.145,0.146,,,0.0012,0.0008
0.504,0.600,0.000,0.600,0.600,0.147,0.147,,,0.5271,0.5274
0.526,0.800,0.000,0.800,0.800,0.362,0.289,,,0.0292,0.2535
0.545,1.000,0.000,1.000,1.000,0.509,0.728,,,0.2749,-0.5828
0.565,1.200,0.000,1.200,1.200,0.580,0.508,,,0.5916,0.4172
0.585,1.400,0.000,1.400,1.400,0.865,0.072,,,0.0510,1.0000
0.606,1.600,0.000,1.600,1.600,1.012,0.795,,,0.4734,0.0000
0.626,1.800,0.000,1.800,1.800,1.017,1.452,,,0.9917,-0.4660
0.647,2.000,0.000,2.000,2.000,1.510,1.007,,,-0.0083,0.5340
0.666,2.200,0.000,2.200,2.200,1.623,0.516,,,0.6916,1.0000
0.687,2.400,0.000,2.400,2.400,1.527,1.018,,,1.0000,0.2376
0.713,2.600,0.000,2.600,2.600,1.831,1.831,,,0.4187,-0.2820
0.729,2.800,0.000,2.800,2.800,2.185,1.821,,,0.2484,0.7180
0.748,3.000,0.000,3.000,3.000,2.051,1.099,,,1.0000,1.0000
0.774,3.000,0.000,3.000,3.000,2.054,1.540,,,1.0000,0.4409
0.803,3.000,0.000,3.000,3.000,2.393,2.030,,,0.3274,0.0268
0.818,3.000,0.000,3.000,3.000,2.345,2.104,,,1.0000,1.0000
0.838,3.000,0.000,3.000,3.000,2.382,1.962,,,1.0000,1.0000
0.864,3.000,0.000,3.000,3.000,2.427,1.999,,,1.0000,1.0000
0.902,3.000,0.000,3.000,3.000,2.401,2.142,,,1.0000,0.8273
0.952,3.000,0.000,3.000,3.000,2.404,2.336,,,1.0000,0.5805
1.004,3.000,0.000,3.000,3.000,2.443,2.382,,,1.0000,0.9260
1.052,3.000,0.000,3.000,3.000,2.497,2.351,,,0.9758,1.0000
1.105,3.000,0.000,3.000,3.000,2.509,2.345,,,1.0000,1.0000
1.183,3.000,-0.200,3.200,2.800,2.415,2.328,,,1.0000,0.9479
1.252,3.000,-0.400,3.400,2.600,2.441,2.420,,,1.0000,0.4546
1.323,3.000,-0.600,3.600,2.400,2.484,2.439,,,1.0000,0.4619
1.395,3.000,-0.800,3.800,2.200,2.479,2.439,,,1.0000,0.3423
1.472,3.000,-1.000,4.000,2.000,2.561,2.372,,,1.0000,0.3818
1.539,3.000,-1.200,4.200,1.800,2.580,2.356,,,1.0000,0.0995
1.611,3.000,-1.400,4.400,1.600,2.613,2.310,,,1.0000,0.0387
1.702,3.000,-1.600,4.600,1.400,2.644,2.266,,,1.0000,-0.1106
1.779,3.000,-1.800,4.800,1.200,2.761,2.175,,,1.0000,-0.1015
1.846,3.000,-2.000,5.000,1.000,2.968,1.978,,,1.0000,0.1141
1.931,3.000,-2.000,5.000,1.000,3.486,1.421,,,0.6587,1.0000
1.989,3.000,-2.000,5.000,1.000,4.492,0.398,,,0.2700,1.0000
2.054,3.000,-2.000,5.000,1.000,4.066,0.808,,,1.0000,0.0000
2.123,3.000,-1.800,4.800,1.200,2.572,2.313,,,1.0000,-0.6040
2.182,3.000,-1.600,4.600,1.400,2.741,2.143,,,1.0000,0.2803
2.221,3.000,-1.400,4.400,1.600,3.652,0.874,,,0.1320,1.0000
2.243,3.000,-1.200,4.200,1.800,4.194,0.115,,,0.0860,1.0000
2.268,3.000,-1.000,4.000,2.000,2.931,1.465,,,1.0000,0.0000
2.301,3.000,-0.800,3.800,2.200,2.580,1.935,,,1.0000,-0.3740
2.330,3.000,-0.600,3.600,2.400,2.754,1.949,,,0.6843,0.6260
2.346,3.000,-0.400,3.400,2.600,3.277,1.201,,,-0.0980,1.0000
