t,base,turn,setL,setR,rpsL,rpsR,uFFL,uFFR,uPIDL,uPIDR,outL,outR
0.002,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.003,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.024,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.044,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.064,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.084,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.104,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.124,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.144,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.164,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.184,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.203,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.224,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.244,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.264,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.283,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.304,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.323,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.344,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.363,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.383,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.404,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.423,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.443,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.463,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.483,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.503,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.524,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.543,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.563,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.583,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.604,0.060,0.000,0.060,0.060,0.000,0.000,,,0.1000,0.1000
0.624,0.120,0.000,0.120,0.120,0.000,0.000,,,0.2000,0.2000
0.644,0.180,0.000,0.180,0.180,0.146,0.146,,,0.1000,0.1000
0.664,0.240,0.000,0.240,0.240,0.145,0.435,,,0.2000,0.0000
0.684,0.300,0.000,0.300,0.300,0.145,0.290,,,0.2820,0.1000
0.705,0.360,0.000,0.360,0.360,0.363,0.145,,,0.1820,0.2000
0.725,0.420,0.000,0.420,0.420,0.580,0.363,,,0.0820,0.1000
0.745,0.480,0.000,0.480,0.480,0.581,0.436,,,0.1691,0.0750
0.765,0.540,0.000,0.540,0.540,0.580,0.435,,,0.2208,0.1750
0.785,0.600,0.000,0.600,0.600,0.652,0.435,,,0.1208,0.2750
0.806,0.660,0.000,0.660,0.660,0.856,0.785,,,0.0208,0.1750
0.825,0.720,0.000,0.720,0.720,0.738,0.886,,,0.1208,0.0750
0.845,0.780,0.000,0.780,0.780,0.653,0.943,,,0.2208,0.0586
0.865,0.840,0.000,0.840,0.840,0.798,0.870,,,0.1208,0.1586
0.886,0.900,0.000,0.900,0.900,0.942,0.942,,,0.0208,0.1215
0.906,0.960,0.000,0.960,0.960,0.791,1.078,,,0.1208,0.0215
0.925,1.020,0.000,1.020,1.020,0.800,0.945,,,0.2208,0.1215
0.945,1.080,0.000,1.080,1.080,0.877,0.877,,,0.2961,0.2215
0.965,1.140,0.000,1.140,1.140,1.015,1.015,,,0.1961,0.1215
0.985,1.200,0.000,1.200,1.200,1.088,1.088,,,0.2814,0.2215
1.006,1.260,0.000,1.260,1.260,1.203,1.061,,,0.1814,0.3215
1.026,1.320,0.000,1.320,1.320,1.239,1.239,,,0.2814,0.2215
1.047,1.380,0.000,1.380,1.380,1.311,1.383,,,0.2994,0.1215
1.067,1.440,0.000,1.440,1.440,1.456,1.383,,,0.1994,0.2215
1.087,1.500,0.000,1.500,1.500,1.460,1.387,,,0.2994,0.3215
1.109,1.560,0.000,1.560,1.560,1.526,1.526,,,0.3343,0.2215
1.131,1.620,0.000,1.620,1.620,1.679,1.614,,,0.2343,0.2758
1.149,1.680,0.000,1.680,1.680,1.705,1.705,,,0.3343,0.2637
1.169,1.740,0.000,1.740,1.740,1.680,1.753,,,0.4343,0.3637
1.192,1.800,0.000,1.800,1.800,1.839,1.839,,,0.3343,0.2948
1.214,1.800,0.000,1.800,1.800,1.931,1.931,,,0.2343,0.2265
1.234,1.800,0.000,1.800,1.800,1.969,1.895,,,0.3343,0.3265
1.252,1.800,0.000,1.800,1.800,1.962,1.890,,,0.4343,0.4265
1.275,1.800,0.000,1.800,1.800,1.976,1.903,,,0.3939,0.4391
1.301,1.800,0.000,1.800,1.800,2.060,1.996,,,0.2939,0.3391
1.322,1.800,0.000,1.800,1.800,1.980,2.132,,,0.3939,0.2391
1.342,1.800,0.000,1.800,1.800,2.108,2.108,,,0.2939,0.3391
1.361,1.800,0.000,1.800,1.800,2.100,2.100,,,0.3732,0.3729
1.388,1.800,0.000,1.800,1.800,2.123,2.122,,,0.2843,0.2849
1.409,1.800,0.000,1.800,1.800,2.159,2.096,,,0.2274,0.3849
