t,base,turn,setL,setR,rpsL,rpsR,uFFL,uFFR,uPIDL,uPIDR,outL,outR
0.002,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.003,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.024,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.044,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.064,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.084,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.104,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.124,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.144,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.163,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.183,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.203,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.224,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.243,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.263,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.283,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.304,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.324,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.343,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.364,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.384,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.404,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.423,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.444,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.463,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.483,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.504,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.523,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.544,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.564,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.584,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.603,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.624,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.643,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.664,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.683,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.704,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.723,0.000,0.000,0.000,0.000,0.000,0.000,,,0.0000,0.0000
0.744,0.000,-0.060,0.060,-0.060,0.000,0.000,,,0.1000,-0.1000
0.764,0.000,-0.120,0.120,-0.120,0.000,0.000,,,0.2000,-0.2000
0.784,0.000,-0.180,0.180,-0.180,0.000,-0.145,,,0.2694,-0.1000
0.804,0.000,-0.240,0.240,-0.240,0.290,-0.363,,,0.1694,0.0000
0.824,0.000,-0.300,0.300,-0.300,0.290,-0.218,,,0.1950,-0.1000
0.844,0.000,-0.360,0.360,-0.360,0.434,-0.217,,,0.0950,-0.2000
0.864,0.000,-0.420,0.420,-0.420,0.510,-0.219,,,-0.0050,-0.3000
0.884,0.000,-0.480,0.480,-0.480,0.363,-0.363,,,0.0950,-0.2000
0.904,0.000,-0.540,0.540,-0.540,0.363,-0.580,,,0.1950,-0.1000
0.924,0.000,-0.600,0.600,-0.600,0.434,-0.652,,,0.1785,-0.0494
0.944,0.000,-0.660,0.660,-0.660,0.581,-0.581,,,0.0785,-0.1494
0.964,0.000,-0.720,0.720,-0.720,0.508,-0.580,,,0.1785,-0.2494
0.984,0.000,-0.780,0.780,-0.780,0.580,-0.653,,,0.2380,-0.1947
1.005,0.000,-0.840,0.840,-0.840,0.645,-0.717,,,0.2678,-0.2266
1.025,0.000,-0.900,0.900,-0.900,0.798,-0.871,,,0.1678,-0.1266
1.046,0.000,-0.960,0.960,-0.960,0.950,-0.877,,,0.0678,-0.2266
1.066,0.000,-1.000,1.000,-1.000,0.947,-1.019,,,0.1678,-0.1266
1.085,0.000,-1.000,1.000,-1.000,0.871,-1.089,,,0.2678,-0.1206
1.106,0.000,-1.000,1.000,-1.000,1.015,-1.015,,,0.1678,-0.2206
1.127,0.000,-1.000,1.000,-1.000,1.016,-1.016,,,0.2678,-0.3206
1.148,0.000,-1.000,1.000,-1.000,1.068,-1.210,,,0.1791,-0.2206
1.167,0.000,-1.000,1.000,-1.000,1.104,-1.325,,,0.1964,-0.1206
1.188,0.000,-1.000,1.000,-1.000,1.093,-1.385,,,0.2964,-0.0206
1.207,0.000,-1.000,1.000,-1.000,1.217,-1.360,,,0.1964,-0.1206
1.228,0.000,-1.000,1.000,-1.000,1.235,-1.162,,,0.1628,-0.2206
1.248,0.000,-1.000,1.000,-1.000,1.216,-1.288,,,0.2628,-0.1206
1.268,0.000,-1.000,1.000,-1.000,1.236,-1.381,,,0.1628,-0.0206
1.288,0.000,-1.000,1.000,-1.000,1.264,-1.338,,,0.1212,-0.1206
1.307,0.000,-1.000,1.000,-1.000,1.302,-1.374,,,0.0744,-0.0358
1.327,0.000,-1.000,1.000,-1.000,1.154,-1.298,,,0.1744,-0.1358
